sequence_id,order_id,order_type,item_id,item_quantity,order_arrival,assigned_station,assigned_pod,status,order_processed,order_finished
6575,1107,1,512,4,24872,picker-4,,1,,25787.0
6576,1107,1,3252,1,24872,picker-4,,1,,26211.0
6577,1107,1,1461,1,24872,picker-4,,1,,26118.0
6578,1107,1,5,10,24872,picker-4,,1,,25646.0
6579,1107,1,3,10,24872,picker-4,,1,,25593.0
6580,1108,1,288,1,24881,picker-3,,1,,26227.0
6581,1108,1,410,1,24881,picker-3,,1,,25662.0
6582,1108,1,4,9,24881,picker-3,,1,,25662.0
6583,1108,1,516,8,24881,picker-3,,1,,25794.0
6584,1108,1,3578,4,24881,picker-3,,1,,26131.0
6585,1108,1,496,1,24881,picker-3,,1,,26227.0
6586,1109,1,0,4,24954,,,-3,,
6587,1109,1,290,6,24954,,,-3,,
6588,1109,1,304,2,24954,,,-3,,
6589,1109,1,142,9,24954,,,-3,,
6590,1109,1,346,5,24954,,,-3,,
6591,1109,1,1293,5,24954,,,-3,,
6592,1109,1,498,1,24954,,,-3,,
6593,1109,1,517,9,24954,,,-3,,
6594,1109,1,345,1,24954,,,-3,,
6595,1110,1,24,11,24958,picker-2,,1,,27862.0
6596,1110,1,82,8,24958,picker-2,,1,,28065.0
6597,1110,1,96,12,24958,picker-2,,1,,27580.0
6598,1110,1,0,4,24958,picker-2,,1,,27685.0
6599,1110,1,289,2,24958,picker-2,,1,,28552.0
6600,1110,1,87,12,24958,picker-2,,1,,27616.0
6601,1110,1,2040,1,24958,picker-2,,-1,,
6602,1110,1,3,12,24958,picker-2,,1,,27685.0
6603,1110,1,284,2,24958,picker-2,,1,,28594.0
6604,1110,1,369,2,24958,picker-2,,1,,28769.0
6605,1110,1,2322,1,24958,picker-2,,-1,,
6606,1110,1,882,2,24958,picker-2,,1,,28409.0
6607,1110,1,83,11,24958,picker-2,,1,,27829.0
6608,1110,1,356,2,24958,picker-2,,1,,27881.0
6609,1110,1,2259,2,24958,picker-2,,1,,28661.0
6610,1110,1,1204,3,24958,picker-2,,1,,28409.0
6611,1110,1,160,12,24958,picker-2,,1,,27900.0
6612,1110,1,251,2,24958,picker-2,,1,,27768.0
6613,1110,1,343,1,24958,picker-2,,-1,,
6614,1110,1,360,3,24958,picker-2,,1,,28339.0
6615,1110,1,1091,1,24958,picker-2,,-1,,
6616,1110,1,9,11,24958,picker-2,,1,,27580.0
6617,1110,1,291,1,24958,picker-2,,1,,28283.0
6618,1111,1,471,3,24983,picker-1,,1,,26103.0
6619,1112,1,55,9,25006,picker-5,,1,,25854.0
6620,1113,1,64,4,25062,picker-2,,1,,25901.0
6621,1113,1,30,8,25062,picker-2,,1,,26042.0
6622,1113,1,1527,2,25062,picker-2,,1,,26654.0
6623,1113,1,945,6,25062,picker-2,,1,,26292.0
6624,1113,1,108,12,25062,picker-2,,1,,25901.0
6625,1113,1,1435,1,25062,picker-2,,1,,27053.0
6626,1113,1,69,10,25062,picker-2,,1,,25733.0
6627,1113,1,57,12,25062,picker-2,,1,,25940.0
6628,1113,1,1050,3,25062,picker-2,,1,,26389.0
6629,1113,1,96,10,25062,picker-2,,1,,26009.0
6630,1113,1,1123,2,25062,picker-2,,1,,26707.0
6631,1113,1,19,2,25062,picker-2,,1,,25876.0
6632,1113,1,3377,1,25062,picker-2,,1,,27031.0
6633,1113,1,140,10,25062,picker-2,,1,,25733.0
6634,1113,1,545,5,25062,picker-2,,1,,26095.0
6635,1113,1,266,2,25062,picker-2,,1,,26674.0
6636,1113,1,319,2,25062,picker-2,,1,,26640.0
6637,1113,1,633,12,25062,picker-2,,1,,25921.0
6638,1114,1,390,1,25090,picker-5,,1,,25646.0
6639,1114,1,376,2,25090,picker-5,,1,,25638.0
6640,1115,1,2415,3,25112,picker-2,,1,,25733.0
6641,1115,1,112,11,25112,picker-2,,1,,25615.0
6642,1115,1,257,4,25112,picker-2,,1,,26355.0
6643,1115,1,1517,7,25112,picker-2,,1,,26305.0
6644,1115,1,9,12,25112,picker-2,,1,,25615.0
6645,1115,1,485,5,25112,picker-2,,1,,26328.0
6646,1115,1,14,9,25112,picker-2,,1,,25958.0
6647,1115,1,1264,1,25112,picker-2,,1,,26720.0
6648,1116,1,37,12,25141,picker-3,,1,,26093.0
6649,1117,1,1605,5,25147,picker-5,,1,,26558.0
6650,1118,1,38,11,25161,picker-2,,1,,27180.0
6651,1119,1,1869,7,25176,picker-4,,1,,27146.0
6652,1120,1,293,2,25217,picker-4,,1,,27945.0
6653,1121,1,317,2,25219,picker-5,,1,,25713.0
6654,1121,1,585,3,25219,picker-5,,1,,25722.0
6655,1121,1,363,4,25219,picker-5,,1,,25977.0
6656,1121,1,321,9,25219,picker-5,,1,,26090.0
6657,1121,1,875,1,25219,picker-5,,1,,26513.0
6658,1122,1,249,1,25224,picker-3,,1,,25745.0
6659,1123,1,1125,3,25230,,,-3,,
6660,1123,1,765,12,25230,,,-3,,
6661,1123,1,44,11,25230,,,-3,,
6662,1123,1,2444,5,25230,,,-3,,
6663,1123,1,2095,6,25230,,,-3,,
6664,1123,1,1611,2,25230,,,-3,,
6665,1123,1,287,1,25230,,,-3,,
6666,1123,1,305,3,25230,,,-3,,
6667,1123,1,1313,1,25230,,,-3,,
6668,1123,1,1,3,25230,,,-3,,
6669,1124,1,3068,5,25270,picker-1,,1,,27867.0
6670,1125,1,96,10,25272,picker-2,,1,,25683.0
6671,1126,1,39,12,25278,picker-4,,1,,26208.0
6672,1127,1,25,8,25312,picker-4,,1,,25751.0
6673,1128,1,327,6,25316,picker-5,,1,,26707.0
6674,1129,1,461,2,25321,,,-3,,
6675,1129,1,497,12,25321,,,-3,,
6676,1130,1,1426,2,25327,picker-4,,1,,28366.0
6677,1131,1,384,8,25340,picker-5,,1,,27849.0
6678,1132,1,366,1,25343,picker-3,,1,,26591.0
6679,1132,1,54,3,25343,picker-3,,1,,26425.0
6680,1132,1,349,2,25343,picker-3,,1,,26494.0
6681,1133,1,365,1,25355,picker-4,,1,,26451.0
6682,1133,1,1220,2,25355,picker-4,,1,,26399.0
6683,1133,1,2119,4,25355,picker-4,,1,,26406.0
6684,1133,1,65,7,25355,picker-4,,1,,26391.0
6685,1133,1,2914,1,25355,picker-4,,1,,26482.0
6686,1134,1,261,1,25387,picker-4,,-1,,
6687,1135,1,797,1,25404,picker-3,,1,,26596.0
6688,1135,1,733,4,25404,picker-3,,1,,26013.0
6689,1135,1,417,1,25404,picker-3,,1,,26382.0
6690,1135,1,175,10,25404,picker-3,,1,,25887.0
6691,1135,1,17,12,25404,picker-3,,1,,25849.0
6692,1135,1,378,2,25404,picker-3,,1,,26190.0
6693,1136,1,516,4,25409,picker-3,,1,,26184.0
6694,1137,1,2,1,25451,,,-3,,
6695,1137,1,807,2,25451,,,-3,,
6696,1137,1,1661,1,25451,,,-3,,
6697,1137,1,94,12,25451,,,-3,,
6698,1137,1,1454,1,25451,,,-3,,
6699,1137,1,423,1,25451,,,-3,,
6700,1137,1,325,3,25451,,,-3,,
6701,1137,1,369,3,25451,,,-3,,
6702,1137,1,137,12,25451,,,-3,,
6703,1137,1,141,11,25451,,,-3,,
6704,1137,1,958,1,25451,,,-3,,
6705,1137,1,8,9,25451,,,-3,,
6706,1137,1,855,1,25451,,,-3,,
6707,1138,1,20,5,25452,,,-3,,
6708,1138,1,88,6,25452,,,-3,,
6709,1138,1,576,12,25452,,,-3,,
6710,1139,1,93,11,25460,,,-3,,
6711,1139,1,1540,1,25460,,,-3,,
6712,1139,1,243,2,25460,,,-3,,
6713,1139,1,1108,1,25460,,,-3,,
6714,1139,1,1078,2,25460,,,-3,,
6715,1139,1,10,4,25460,,,-3,,
6716,1139,1,1576,1,25460,,,-3,,
6717,1139,1,104,9,25460,,,-3,,
6718,1140,1,2160,2,25471,picker-3,,1,,28569.0
6719,1141,1,60,8,25513,picker-1,,1,,26481.0
6720,1141,1,504,12,25513,picker-1,,1,,26500.0
6721,1142,1,1302,3,25531,,,-3,,
6722,1142,1,2855,2,25531,,,-3,,
6723,1142,1,2386,6,25531,,,-3,,
6724,1142,1,288,2,25531,,,-3,,
6725,1143,1,2037,2,25557,picker-2,,1,,26701.0
6726,1144,1,171,3,25561,picker-4,,1,,27717.0
6727,1145,1,236,3,25574,,,-3,,
6728,1145,1,2121,1,25574,,,-3,,
6729,1145,1,6,1,25574,,,-3,,
6730,1145,1,1373,2,25574,,,-3,,
6731,1145,1,309,2,25574,,,-3,,
6732,1145,1,314,3,25574,,,-3,,
6733,1145,1,1370,1,25574,,,-3,,
6734,1145,1,254,2,25574,,,-3,,
6735,1145,1,241,3,25574,,,-3,,
6736,1145,1,263,1,25574,,,-3,,
6737,1145,1,865,5,25574,,,-3,,
6738,1145,1,670,7,25574,,,-3,,
6739,1145,1,466,3,25574,,,-3,,
6740,1145,1,1396,6,25574,,,-3,,
6741,1145,1,244,2,25574,,,-3,,
6742,1145,1,2609,2,25574,,,-3,,
6743,1145,1,0,4,25574,,,-3,,
6744,1145,1,2358,4,25574,,,-3,,
6745,1145,1,45,11,25574,,,-3,,
6746,1145,1,240,1,25574,,,-3,,
6747,1146,1,2918,1,25678,,,-3,,
6748,1147,1,166,11,25685,picker-5,,1,,27703.0
6749,1147,1,1370,1,25685,picker-5,,-1,,
6750,1147,1,4333,3,25685,picker-5,,1,,28408.0
6751,1147,1,263,1,25685,picker-5,,1,,28135.0
6752,1147,1,1367,1,25685,picker-5,,1,,28232.0
6753,1147,1,1,2,25685,picker-5,,1,,27585.0
6754,1147,1,25,12,25685,picker-5,,1,,27585.0
6755,1147,1,27,6,25685,picker-5,,1,,27765.0
6756,1147,1,231,1,25685,picker-5,,1,,28119.0
6757,1147,1,24,10,25685,picker-5,,1,,27686.0
6758,1147,1,1702,3,25685,picker-5,,1,,28475.0
6759,1147,1,580,9,25685,picker-5,,1,,27754.0
6760,1147,1,961,1,25685,picker-5,,1,,28329.0
6761,1147,1,26,5,25685,picker-5,,1,,27585.0
6762,1147,1,798,1,25685,picker-5,,1,,28610.0
6763,1147,1,574,6,25685,picker-5,,1,,28111.0
6764,1147,1,277,1,25685,picker-5,,1,,27955.0
6765,1148,1,30,12,25700,picker-3,,1,,27095.0
6766,1148,1,15,12,25700,picker-3,,1,,27041.0
6767,1149,1,447,3,25702,,,-3,,
6768,1149,1,1056,4,25702,,,-3,,
6769,1149,1,2517,1,25702,,,-3,,
6770,1149,1,864,2,25702,,,-3,,
6771,1149,1,332,2,25702,,,-3,,
6772,1149,1,317,1,25702,,,-3,,
6773,1149,1,499,5,25702,,,-3,,
6774,1150,1,265,3,25718,picker-2,,1,,26411.0
6775,1151,1,1219,1,25763,,,-3,,
6776,1151,1,647,10,25763,,,-3,,
6777,1151,1,1204,1,25763,,,-3,,
6778,1151,1,2616,1,25763,,,-3,,
6779,1151,1,1509,3,25763,,,-3,,
6780,1151,1,69,9,25763,,,-3,,
6781,1151,1,1684,3,25763,,,-3,,
6782,1151,1,45,10,25763,,,-3,,
6783,1152,1,59,4,25767,,,-3,,
6784,1152,1,254,1,25767,,,-3,,
6785,1152,1,3928,2,25767,,,-3,,
6786,1152,1,459,1,25767,,,-3,,
6787,1152,1,1505,1,25767,,,-3,,
6788,1152,1,1307,1,25767,,,-3,,
6789,1152,1,96,11,25767,,,-3,,
6790,1152,1,1833,10,25767,,,-3,,
6791,1152,1,1795,4,25767,,,-3,,
6792,1152,1,17,12,25767,,,-3,,
6793,1152,1,1040,2,25767,,,-3,,
6794,1152,1,829,1,25767,,,-3,,
6795,1152,1,516,12,25767,,,-3,,
6796,1152,1,1216,1,25767,,,-3,,
6797,1152,1,1953,1,25767,,,-3,,
6798,1152,1,315,1,25767,,,-3,,
6799,1153,1,339,1,25788,picker-1,,1,,27407.0
6800,1153,1,1514,3,25788,picker-1,,1,,27209.0
6801,1153,1,37,12,25788,picker-1,,1,,26346.0
6802,1153,1,4,10,25788,picker-1,,1,,26178.0
6803,1154,1,230,4,25792,picker-2,,-1,,
6804,1155,1,18,8,25908,picker-4,,1,,26616.0
6805,1155,1,437,3,25908,picker-4,,1,,27849.0
6806,1155,1,1794,9,25908,picker-4,,1,,27694.0
6807,1155,1,22,7,25908,picker-4,,1,,27324.0
6808,1155,1,86,12,25908,picker-4,,1,,26616.0
6809,1156,1,443,7,25918,,,-3,,
6810,1157,1,1650,2,25946,picker-1,,1,,28633.0
6811,1158,1,1481,8,25961,picker-2,,1,,27132.0
6812,1158,1,135,5,25961,picker-2,,1,,26745.0
6813,1159,1,796,3,25980,picker-3,,1,,28062.0
6814,1160,1,544,7,25990,,,-3,,
6815,1160,1,9,11,25990,,,-3,,
6816,1160,1,120,3,25990,,,-3,,
6817,1160,1,1112,5,25990,,,-3,,
6818,1160,1,1768,2,25990,,,-3,,
6819,1160,1,282,1,25990,,,-3,,
6820,1160,1,35,10,25990,,,-3,,
6821,1160,1,13,2,25990,,,-3,,
6822,1160,1,14,7,25990,,,-3,,
6823,1160,1,349,1,25990,,,-3,,
6824,1160,1,342,3,25990,,,-3,,
6825,1160,1,32,2,25990,,,-3,,
6826,1160,1,337,1,25990,,,-3,,
6827,1160,1,209,11,25990,,,-3,,
6828,1160,1,2195,4,25990,,,-3,,
6829,1160,1,481,3,25990,,,-3,,
6830,1160,1,381,1,25990,,,-3,,
6831,1161,1,255,2,26001,picker-5,,1,,26913.0
6832,1161,1,500,7,26001,picker-5,,1,,26892.0
6833,1161,1,89,8,26001,picker-5,,1,,26913.0
6834,1161,1,120,4,26001,picker-5,,1,,27014.0
6835,1161,1,378,2,26001,picker-5,,1,,27304.0
6836,1161,1,417,3,26001,picker-5,,1,,26995.0
6837,1162,1,886,1,26031,picker-1,,1,,27631.0
6838,1163,1,245,1,26039,,,-3,,
6839,1163,1,803,2,26039,,,-3,,
6840,1163,1,8,9,26039,,,-3,,
6841,1163,1,1628,1,26039,,,-3,,
6842,1163,1,127,9,26039,,,-3,,
6843,1163,1,809,2,26039,,,-3,,
6844,1163,1,947,1,26039,,,-3,,
6845,1163,1,1699,9,26039,,,-3,,
6846,1163,1,3078,1,26039,,,-3,,
6847,1163,1,76,5,26039,,,-3,,
6848,1163,1,3126,2,26039,,,-3,,
6849,1164,1,413,1,26064,picker-1,,1,,27597.0
6850,1164,1,2941,1,26064,picker-1,,1,,27672.0
6851,1164,1,232,1,26064,picker-1,,1,,27229.0
6852,1164,1,267,1,26064,picker-1,,1,,27517.0
6853,1165,1,248,2,26113,picker-3,,1,,26551.0
6854,1165,1,61,4,26113,picker-3,,1,,26569.0
6855,1165,1,25,11,26113,picker-3,,1,,26551.0
6856,1166,1,45,11,26125,picker-5,,1,,27124.0
6857,1167,1,16,2,26129,,,-3,,
6858,1167,1,324,8,26129,,,-3,,
6859,1167,1,881,4,26129,,,-3,,
6860,1167,1,1991,1,26129,,,-3,,
6861,1167,1,2869,4,26129,,,-3,,
6862,1167,1,987,2,26129,,,-3,,
6863,1167,1,22,5,26129,,,-3,,
6864,1167,1,3851,11,26129,,,-3,,
6865,1167,1,734,8,26129,,,-3,,
6866,1167,1,3280,3,26129,,,-3,,
6867,1167,1,275,1,26129,,,-3,,
6868,1167,1,736,8,26129,,,-3,,
6869,1167,1,423,3,26129,,,-3,,
6870,1167,1,937,2,26129,,,-3,,
6871,1167,1,474,4,26129,,,-3,,
6872,1167,1,486,11,26129,,,-3,,
6873,1168,1,3267,1,26170,,,-3,,
6874,1168,1,623,4,26170,,,-3,,
6875,1168,1,1476,3,26170,,,-3,,
6876,1168,1,1027,2,26170,,,-3,,
6877,1169,1,1049,4,26174,picker-2,,1,,28322.0
6878,1169,1,864,1,26174,picker-2,,1,,28652.0
6879,1169,1,3,11,26174,picker-2,,1,,27541.0
6880,1169,1,3418,2,26174,picker-2,,1,,28403.0
6881,1170,1,902,1,26184,picker-2,,1,,27137.0
6882,1171,1,187,12,26184,,,-3,,
6883,1171,1,208,11,26184,,,-3,,
6884,1171,1,379,1,26184,,,-3,,
6885,1171,1,697,12,26184,,,-3,,
6886,1171,1,792,1,26184,,,-3,,
6887,1171,1,1251,1,26184,,,-3,,
6888,1171,1,438,5,26184,,,-3,,
6889,1171,1,1040,1,26184,,,-3,,
6890,1171,1,1272,2,26184,,,-3,,
6891,1171,1,868,4,26184,,,-3,,
6892,1171,1,114,5,26184,,,-3,,
6893,1172,1,44,5,26193,,,-3,,
6894,1172,1,1093,1,26193,,,-3,,
6895,1172,1,4004,2,26193,,,-3,,
6896,1172,1,24,9,26193,,,-3,,
6897,1172,1,487,6,26193,,,-3,,
6898,1172,1,941,1,26193,,,-3,,
6899,1172,1,132,4,26193,,,-3,,
6900,1172,1,962,3,26193,,,-3,,
6901,1172,1,279,4,26193,,,-3,,
6902,1172,1,1,4,26193,,,-3,,
6903,1172,1,298,9,26193,,,-3,,
6904,1172,1,282,3,26193,,,-3,,
6905,1172,1,22,2,26193,,,-3,,
6906,1172,1,594,1,26193,,,-3,,
6907,1172,1,1734,1,26193,,,-3,,
6908,1172,1,82,12,26193,,,-3,,
6909,1172,1,1367,1,26193,,,-3,,
6910,1172,1,929,3,26193,,,-3,,
6911,1172,1,427,4,26193,,,-3,,
6912,1172,1,1257,3,26193,,,-3,,
6913,1172,1,154,12,26193,,,-3,,
6914,1172,1,290,1,26193,,,-3,,
6915,1172,1,2357,1,26193,,,-3,,
6916,1172,1,809,1,26193,,,-3,,
6917,1172,1,230,6,26193,,,-3,,
6918,1172,1,1599,1,26193,,,-3,,
6919,1173,1,267,4,26210,picker-1,,1,,27779.0
6920,1173,1,1913,2,26210,picker-1,,1,,28599.0
6921,1174,1,235,1,26254,picker-3,,1,,26654.0
6922,1175,1,294,3,26309,,,-3,,
6923,1175,1,982,1,26309,,,-3,,
6924,1175,1,524,3,26309,,,-3,,
6925,1175,1,348,3,26309,,,-3,,
6926,1175,1,303,3,26309,,,-3,,
6927,1175,1,852,1,26309,,,-3,,
6928,1175,1,165,12,26309,,,-3,,
6929,1175,1,3418,1,26309,,,-3,,
6930,1175,1,133,10,26309,,,-3,,
6931,1175,1,325,2,26309,,,-3,,
6932,1175,1,452,7,26309,,,-3,,
6933,1176,1,443,4,26317,,,-3,,
6934,1177,1,234,1,26318,picker-3,,1,,26950.0
6935,1177,1,449,6,26318,picker-3,,1,,26939.0
6936,1177,1,9,11,26318,picker-3,,1,,26939.0
6937,1177,1,1046,2,26318,picker-3,,1,,26982.0
6938,1177,1,1808,4,26318,picker-3,,1,,26946.0
6939,1177,1,339,3,26318,picker-3,,1,,26909.0
6940,1178,1,22,5,26358,picker-1,,1,,26913.0
6941,1179,1,553,11,26409,picker-5,,1,,27178.0
6942,1180,1,366,2,26415,picker-3,,1,,28253.0
6943,1181,1,1207,5,26419,picker-5,,1,,27251.0
6944,1182,1,981,3,26441,,,-3,,
6945,1182,1,68,6,26441,,,-3,,
6946,1182,1,2823,1,26441,,,-3,,
6947,1182,1,681,5,26441,,,-3,,
6948,1183,1,557,8,26455,,,-3,,
6949,1184,1,151,9,26466,,,-3,,
6950,1184,1,320,3,26466,,,-3,,
6951,1184,1,341,1,26466,,,-3,,
6952,1184,1,1964,10,26466,,,-3,,
6953,1184,1,103,7,26466,,,-3,,
6954,1184,1,117,7,26466,,,-3,,
6955,1184,1,36,11,26466,,,-3,,
6956,1184,1,63,6,26466,,,-3,,
6957,1184,1,271,4,26466,,,-3,,
6958,1184,1,72,12,26466,,,-3,,
6959,1185,1,974,4,26467,,,-3,,
6960,1185,1,461,2,26467,,,-3,,
6961,1185,1,3263,2,26467,,,-3,,
6962,1185,1,447,7,26467,,,-3,,
6963,1185,1,857,3,26467,,,-3,,
6964,1186,1,1085,4,26519,,,-3,,
6965,1186,1,1161,1,26519,,,-3,,
6966,1186,1,669,6,26519,,,-3,,
6967,1186,1,437,4,26519,,,-3,,
6968,1186,1,315,3,26519,,,-3,,
6969,1186,1,1585,1,26519,,,-3,,
6970,1186,1,1221,1,26519,,,-3,,
6971,1187,1,897,3,26533,,,-3,,
6972,1187,1,5,8,26533,,,-3,,
6973,1187,1,59,6,26533,,,-3,,
6974,1188,1,72,12,26539,,,-3,,
6975,1189,1,453,3,26540,,,-3,,
6976,1189,1,2949,6,26540,,,-3,,
6977,1189,1,1628,2,26540,,,-3,,
6978,1189,1,36,12,26540,,,-3,,
6979,1189,1,100,11,26540,,,-3,,
6980,1189,1,1282,2,26540,,,-3,,
6981,1190,1,2857,1,26614,picker-3,,1,,28745.0
6982,1190,1,1913,3,26614,picker-3,,1,,28141.0
6983,1190,1,1018,1,26614,picker-3,,-1,,
6984,1190,1,2,1,26614,picker-3,,1,,27740.0
6985,1190,1,1,3,26614,picker-3,,1,,27122.0
6986,1190,1,68,4,26614,picker-3,,1,,27336.0
6987,1190,1,410,1,26614,picker-3,,1,,28469.0
6988,1190,1,354,2,26614,picker-3,,1,,28469.0
6989,1190,1,469,1,26614,picker-3,,1,,28736.0
6990,1191,1,7,5,26639,picker-5,,1,,27135.0
6991,1192,1,1573,1,26659,picker-1,,1,,28379.0
6992,1192,1,323,2,26659,picker-1,,1,,27961.0
6993,1192,1,429,2,26659,picker-1,,1,,28265.0
6994,1192,1,296,2,26659,picker-1,,1,,27961.0
6995,1192,1,31,7,26659,picker-1,,1,,28009.0
6996,1193,1,639,5,26666,,,-3,,
6997,1193,1,0,3,26666,,,-3,,
6998,1193,1,3829,12,26666,,,-3,,
6999,1193,1,426,1,26666,,,-3,,
7000,1193,1,659,8,26666,,,-3,,
7001,1193,1,273,1,26666,,,-3,,
7002,1193,1,230,1,26666,,,-3,,
7003,1193,1,1146,1,26666,,,-3,,
7004,1193,1,242,4,26666,,,-3,,
7005,1193,1,31,7,26666,,,-3,,
7006,1193,1,1474,3,26666,,,-3,,
7007,1193,1,1086,1,26666,,,-3,,
7008,1193,1,387,1,26666,,,-3,,
7009,1193,1,63,1,26666,,,-3,,
7010,1193,1,848,1,26666,,,-3,,
7011,1194,1,282,1,26682,,,-3,,
7012,1194,1,932,3,26682,,,-3,,
7013,1194,1,6,4,26682,,,-3,,
7014,1195,1,340,1,26706,,,-3,,
7015,1195,1,1768,2,26706,,,-3,,
7016,1195,1,294,3,26706,,,-3,,
7017,1195,1,1543,8,26706,,,-3,,
7018,1196,1,657,9,26716,picker-5,,-1,,
7019,1197,1,1101,4,26726,picker-1,,-1,,
7020,1198,1,233,1,26729,,,-3,,
7021,1198,1,94,12,26729,,,-3,,
7022,1198,1,2345,1,26729,,,-3,,
7023,1198,1,1032,5,26729,,,-3,,
7024,1198,1,1292,6,26729,,,-3,,
7025,1199,1,281,1,26768,picker-3,,1,,27727.0
7026,1200,1,2735,1,26772,picker-1,,1,,28738.0
7027,1200,1,896,3,26772,picker-1,,1,,27943.0
7028,1200,1,31,8,26772,picker-1,,1,,27881.0
7029,1200,1,0,1,26772,picker-1,,1,,28088.0
7030,1200,1,1439,1,26772,picker-1,,1,,27925.0
7031,1201,1,266,1,26829,picker-1,,1,,27651.0
7032,1202,1,8,8,26835,,,-3,,
7033,1202,1,497,11,26835,,,-3,,
7034,1202,1,3555,4,26835,,,-3,,
7035,1202,1,7,7,26835,,,-3,,
7036,1202,1,61,2,26835,,,-3,,
7037,1203,1,230,5,26842,,,-3,,
7038,1203,1,50,11,26842,,,-3,,
7039,1203,1,896,1,26842,,,-3,,
7040,1204,1,801,1,26921,,,-3,,
7041,1204,1,1206,3,26921,,,-3,,
7042,1204,1,261,2,26921,,,-3,,
7043,1204,1,1351,1,26921,,,-3,,
7044,1204,1,276,1,26921,,,-3,,
7045,1204,1,395,3,26921,,,-3,,
7046,1204,1,517,4,26921,,,-3,,
7047,1205,1,80,11,26932,picker-2,,1,,27363.0
7048,1206,1,43,10,26944,picker-3,,1,,27406.0
7049,1207,1,103,7,26947,picker-2,,1,,27457.0
7050,1208,1,2841,2,26968,,,-3,,
7051,1208,1,580,7,26968,,,-3,,
7052,1208,1,60,12,26968,,,-3,,
7053,1208,1,6,1,26968,,,-3,,
7054,1208,1,1107,1,26968,,,-3,,
7055,1208,1,1555,1,26968,,,-3,,
7056,1208,1,853,1,26968,,,-3,,
7057,1208,1,2107,1,26968,,,-3,,
7058,1208,1,21,10,26968,,,-3,,
7059,1208,1,2,2,26968,,,-3,,
7060,1208,1,61,7,26968,,,-3,,
7061,1208,1,1135,2,26968,,,-3,,
7062,1208,1,2270,3,26968,,,-3,,
7063,1208,1,1433,1,26968,,,-3,,
7064,1208,1,10,3,26968,,,-3,,
7065,1208,1,851,1,26968,,,-3,,
7066,1208,1,996,1,26968,,,-3,,
7067,1208,1,1172,1,26968,,,-3,,
7068,1208,1,2203,4,26968,,,-3,,
7069,1209,1,521,8,26978,picker-1,,1,,28626.0
7070,1209,1,196,12,26978,picker-1,,1,,28068.0
7071,1209,1,190,12,26978,picker-1,,1,,28088.0
7072,1209,1,82,10,26978,picker-1,,1,,28035.0
7073,1209,1,98,12,26978,picker-1,,1,,28068.0
7074,1209,1,233,1,26978,picker-1,,1,,28328.0
7075,1210,1,3374,1,26987,picker-2,,1,,27409.0
7076,1210,1,839,1,26987,picker-2,,-1,,
7077,1210,1,803,1,26987,picker-2,,1,,27514.0
7078,1210,1,8,10,26987,picker-2,,1,,27393.0
7079,1210,1,2792,1,26987,picker-2,,1,,27437.0
7080,1210,1,879,1,26987,picker-2,,-1,,
7081,1211,1,978,2,27012,,,-3,,
7082,1211,1,457,1,27012,,,-3,,
7083,1211,1,241,1,27012,,,-3,,
7084,1211,1,357,6,27012,,,-3,,
7085,1211,1,196,12,27012,,,-3,,
7086,1211,1,1862,3,27012,,,-3,,
7087,1211,1,1414,6,27012,,,-3,,
7088,1211,1,593,8,27012,,,-3,,
7089,1211,1,18,6,27012,,,-3,,
7090,1211,1,395,2,27012,,,-3,,
7091,1211,1,40,12,27012,,,-3,,
7092,1211,1,675,5,27012,,,-3,,
7093,1211,1,266,1,27012,,,-3,,
7094,1211,1,598,1,27012,,,-3,,
7095,1212,1,311,3,27030,picker-2,,1,,28330.0
7096,1212,1,267,1,27030,picker-2,,1,,28652.0
7097,1212,1,317,6,27030,picker-2,,1,,28226.0
7098,1212,1,4,4,27030,picker-2,,1,,27789.0
7099,1212,1,1968,7,27030,picker-2,,1,,28157.0
7100,1212,1,121,6,27030,picker-2,,1,,27580.0
7101,1212,1,2223,6,27030,picker-2,,1,,28215.0
7102,1212,1,3,9,27030,picker-2,,1,,27508.0
7103,1212,1,29,8,27030,picker-2,,1,,27541.0
7104,1212,1,1073,1,27030,picker-2,,-1,,
7105,1212,1,131,12,27030,picker-2,,1,,27508.0
7106,1212,1,3616,1,27030,picker-2,,-1,,
7107,1212,1,642,6,27030,picker-2,,1,,27685.0
7108,1212,1,159,12,27030,picker-2,,1,,27616.0
7109,1212,1,902,1,27030,picker-2,,-1,,
7110,1212,1,1488,6,27030,picker-2,,1,,28751.0
7111,1213,1,5,11,27037,picker-5,,1,,27721.0
7112,1213,1,101,11,27037,picker-5,,1,,27551.0
7113,1214,1,1299,1,27054,,,-3,,
7114,1214,1,16,7,27054,,,-3,,
7115,1214,1,420,5,27054,,,-3,,
7116,1214,1,898,1,27054,,,-3,,
7117,1214,1,872,1,27054,,,-3,,
7118,1214,1,12,2,27054,,,-3,,
7119,1214,1,812,1,27054,,,-3,,
7120,1214,1,145,12,27054,,,-3,,
7121,1214,1,2258,1,27054,,,-3,,
7122,1214,1,60,5,27054,,,-3,,
7123,1215,1,121,12,27057,,,-3,,
7124,1215,1,890,3,27057,,,-3,,
7125,1215,1,76,5,27057,,,-3,,
7126,1215,1,860,1,27057,,,-3,,
7127,1215,1,2691,1,27057,,,-3,,
7128,1215,1,716,12,27057,,,-3,,
7129,1215,1,119,12,27057,,,-3,,
7130,1215,1,96,9,27057,,,-3,,
